course_id,course,city,state,street,zip_code,lng,lat,hole,public_private
7039,Otsego Club And Resort,Gaylord,Michigan,696 M-32 East Main Street,556,-84.65533409999999,45.0277331,18,Public
7671,Heart of the Valley Golf Club,Ada,Minnesota,SE Corner of Ada,56510,-96.51534629999999,47.299689,9,Semi-Private
7672,Cedar River Country Club,Adams,Minnesota,Hwy 56 W,55909,-92.71934089999999,43.5653812,18,Semi-Private
7673,Adrian Golf Course,Adrian,Minnesota,Hwy 91 S,56110,-95.9331334,43.6349616,9,Semi-Private
7674,Albany Golf Club,Albany,Minnesota,500 Church St,56307,-94.57027599999999,45.62908300000001,18,Public
7675,Albert Lea Golf Club,Albert Lea,Minnesota,1701 Country Club Rd,56007,-93.390658,43.6705862,18,Semi-Private
7676,Green Lea Golf Course,Albert Lea,Minnesota,101 E Richway Dr,56007,-93.3681987,43.66433259999999,18,Public
7677,Alexandria Golf Club,Alexandria,Minnesota,County Rd 42 No,56308,-95.3672813,45.9071454,18,Semi-Private
7678,Arrowwood Golf Club,Alexandria,Minnesota,2100 Arrowwood Ln,56308,-95.4073842,45.9228191,18,Public
7679,Lake Miltona Golf Club,Alexandria,Minnesota,12710 State Hwy 29 No,56308,-95.3894782,45.7765829,9,Public
7680,Woodland Creek Golf Course,Andover,Minnesota,3200 S Coon Creek Dr,55304,-93.3471689,45.227269,9,Public
7681,Southbrook Golf & Country Club,Annandale,Minnesota,511 Morrison Ave,55302,-94.14596619999999,45.2560424,18,Semi-Private
7682,Albion Ridges Golf Course,Annandale,Minnesota,7771 20th St NW,55302,-94.048306,45.180102,18,Public
7683,Whispering Pines Golf Club,Annandale,Minnesota,County Rd 6,55302,-94.0723122,45.2136818,18,Public
7684,Greenhaven Golf Course,Anoka,Minnesota,2800 Greenhaven Rd,55303,-93.39888499999999,45.20907099999999,18,Public
7685,Appleton Golf Club,Appleton,Minnesota,331 E Wyman Ave,56208,-96.01181989999999,45.2065668,9,Public
7686,Apple Valley Golf Course,Apple Valley,Minnesota,8661 140th St W,55124,-93.2418115,44.7512113,9,Public
7687,Valleywood Golf Course,Apple Valley,Minnesota,4851 125th St W,55124,-93.16117,44.771603,18,Public
7688,Island Pine Golf Club,Atwater,Minnesota,1601 Wyoming Ave W,56209,-94.78798689999999,45.133447,18,Public
7689,Meadow Greens Golf Course,Austin,Minnesota,Mower County 25,55912,-92.9739702,43.6680289,18,Public
7690,Austin Country Club,Austin,Minnesota,28th St NE,55912,-92.92993539999999,43.6744018,18,Private
7691,Ramsey Golf Club,Austin,Minnesota,Rural Route 1,55912,-92.97463669999999,43.6666296,18,Public
7692,Babbitt Golf Course,Babbitt,Minnesota,2806 Hwy 21,55706,-91.9804108,47.7140659,9,Semi-Private
7693,Black Bear Golf Course,Backus,Minnesota,2898 16th St SW,56435,-94.48803629999999,46.7482404,9,Public
7694,Twin Pines Golf Course,Bagley,Minnesota,Route 1,56621,-95.3983573,47.5218054,9,Public
7695,Willow Creek Municipal Golf Course,Barnesville,Minnesota,Route 1,56514,-96.42001259999999,46.6533237,9,Public
7696,Balmoral Golf Course,Battle Lake,Minnesota,Route 3,56515,-95.7136582,46.2805162,18,Public
7697,Oak Harbor Golf Course,Baudette,Minnesota,Rural Route 1,56623,-94.59992989999999,48.7124736,9,Semi-Private
7698,Pine Meadows Golf Course,Baxter,Minnesota,500 Golf Course Dr,56425,-94.2393283,46.3589242,18,Semi-Private
7699,White/Blue at Pebble Creek Country Club,Becker,Minnesota,14000 Club House Dr,55308,-93.8649339,45.4040958,9,Public
7700,Blue/Red at Pebble Creek Country Club,Becker,Minnesota,14000 Club House Dr,55308,-93.8649339,45.4040958,9,Public
7701,Red/White at Pebble Creek Country Club,Becker,Minnesota,14000 Club House Dr,55308,-93.8649339,45.4040958,9,Public
7702,Valley View Golf Club,Belle Plaine,Minnesota,23795 Laredo Ave,56011,-93.75272299999999,44.602688,18,Semi-Private
7703,Greenwood Golf Course,Bemidji,Minnesota,1361 Swenson Rd NE,56601,-94.7030868,47.4768867,18,Public
7704,Maple Ridge Golf Course,Bemidji,Minnesota,Route 10,56601,-94.88692139999999,47.4776391,9,Public
7705,Bemidji Town & Country Club,Bemidji,Minnesota,Birchmont Beach Rd,56601,-94.6505674,47.5410511,18,Semi-Private
7706,Castle Highlands Golf Course,Bemidji,Minnesota,Route 5,56601,-94.8826861,47.471573,18,Semi-Private
7707,Benson Golf Club,Benson,Minnesota,2222 Atlantic Ave,56215,-95.61283759999999,45.3187515,18,Public
7708,Edge of the Wilderness Golf Course,Bigfork,Minnesota,1 mile E of Bigfork,56628,-93.6540847,47.7443867,9,Semi-Private
7709,Carefree Country Club,Big Lake,Minnesota,12055 185th Ave SE,55309,-93.7715231,45.3967235,18,Private
7710,Giants Ridge Golf & Ski Resort,Biwabik,Minnesota,County Rd 138,55708,-92.3005392,47.5701777,18,Resort
7711,Blackduck Municipal Golf Course,Blackduck,Minnesota,Lake Rd,56630,-94.5617008,47.72958149999999,9,Public
7712,Blooming Prairie Country Club,Blooming Prairie,Minnesota,Hwy 218 No,55917,-93.0493156,43.8664567,9,Semi-Private
7713,The Short at Hyland Greens Golf Course,Bloomington,Minnesota,10100 Normandale Blvd,55437,-93.354404,44.820681,9,Public
7714,Dwan Golf Club,Bloomington,Minnesota,3301 W 110th St,55431,-93.3248145,44.8039166,18,Public
7715,The Long at Hyland Greens Golf Course,Bloomington,Minnesota,10100 Normandale Blvd,55437,-93.354404,44.820681,9,Public
7716,Minnesota Valley Country Club,Bloomington,Minnesota,6300 Auto Club Rd,55438,-93.363095,44.79310100000001,18,Private
7717,Pine Beach West at Madden's on Gull Lake,Brainerd,Minnesota,11266 Pine Beach Peninsula,56401,-94.3758079,46.3963602,18,Resort
7718,Social Nine at Madden's on Gull Lake,Brainerd,Minnesota,11266 Pine Beach Peninsula,56401,-94.3758079,46.3963602,9,Resort
7719,The Classic at Madden's on Gull Lake,Brainerd,Minnesota,11266 Pine Beach Peninsula,56401,-94.3758079,46.3963602,18,Resort
7720,"One/Two at Legacy Courses at Craguns, The",Brainerd,Minnesota,11000 Craguns Dr,56401,-94.3702781,46.38972099999999,18,Resort
7721,"One/Three at Legacy Courses at Craguns, The",Brainerd,Minnesota,11000 Craguns Dr,56401,-94.3702781,46.38972099999999,18,Resort
7722,"Two/Three at Legacy Courses at Craguns, The",Brainerd,Minnesota,11000 Craguns Dr,56401,-94.3702781,46.38972099999999,18,Resort
7723,Pine Beach East at Madden's on Gull Lake,Brainerd,Minnesota,11266 Pine Beach Peninsula,56401,-94.3758079,46.3963602,18,Resort
7724,Traditional at Breezy Point Golf Course,Breezy Point,Minnesota,Hwy 11 Breezy Point Resort,56472,-94.208694,46.58978,18,Resort
7725,Deacon's Lodge,Breezy Point,Minnesota,HC 83 Weavers Point Rd,56472,-94.20744069999999,46.60239199999999,18,Public
7726,White Birch at Breezy Point Golf Course,Breezy Point,Minnesota,Hwy 11 Breezy Point Resort,56472,-94.208694,46.58978,18,Resort
7727,Centerbrook Golf Course,Brooklyn Center,Minnesota,5500 N Lilac Dr,55430,-93.3132828,45.0545865,9,Public
7728,Brookland Executive Nine Golf Course,Brooklyn Park,Minnesota,8232 Regent Ave No,55443,-93.34466499999999,45.105574,9,Public
7729,Edinburgh USA Golf Course,Brooklyn Park,Minnesota,8700 Edinbrook Crossing,55443,-93.3270204,45.1124567,18,Public
7730,Prairie View Community Golf,Brooten,Minnesota,1000 Crow Lake St,56316,-95.12169639999999,45.496833,9,Semi-Private
7731,Buffalo Heights Golf Course,Buffalo,Minnesota,905 Hwy 25 S,55313,-93.8707079,45.161144,9,Semi-Private
7732,Oakdale Country Club,Buffalo Lake,Minnesota,Route 2,55314,-94.6169333,44.7371841,18,Semi-Private
7733,Birnamwood Public Golf Course,Burnsville,Minnesota,12424 Parkwood Dr,55337,-93.25994730000001,44.7787519,9,Public
7734,Orchard Gardens Golf Course,Burnsville,Minnesota,1020 W 155th St,55306,-93.29361709999999,44.7226841,9,Semi-Private
7735,Macal Grove Country Club,Caledonia,Minnesota,Hwy 44,55921,-91.504526,43.6360673,9,Semi-Private
7736,Purple Hawk Country Club,Cambridge,Minnesota,Hwy 65,55008,-93.2167253,45.562622,18,Semi-Private
7737,Canby Golf Club,Canby,Minnesota,Rural Route 3,56220,-96.2764335,44.7088525,9,Semi-Private
7738,The Lynx at Elmdale Hills Golf Course,Cannon Falls,Minnesota,26161 Nicoali Ave,55009,-92.81249059999999,44.56947359999999,9,Public
7739,The Tiger at Elmdale Hills Golf Course,Cannon Falls,Minnesota,26161 Nicoali Ave,55009,-92.81249059999999,44.56947359999999,18,Public
7740,Cannon Golf Club,Cannon Falls,Minnesota,8606 295th St E,55009,-92.93248439999999,44.5182448,18,Semi-Private
7741,Pine Hill Golf Club,Carlton,Minnesota,1689 County Rd 61,55718,-92.4941042,46.6514906,9,Public
7742,Sandtrap Golf Course,Cass Lake,Minnesota,Route 3,56633,-94.6043207,47.3793942,9,Public
7743,Woods at Viking Meadows Golf Club,Cedar,Minnesota,1788 Viking Blvd NE,55011,-93.2296519,45.3163173,9,Public
7744,Hidden Haven Country Club,Cedar,Minnesota,20520 NE Polk St,55011,-93.2476882,45.341896,18,Semi-Private
7745,Meadows at Viking Meadows Golf Club,Cedar,Minnesota,1788 Viking Blvd NE,55011,-93.2296519,45.3163173,18,Public
7746,Chaska Town Course,Chaska,Minnesota,3000 Town Course Dr,55318,-93.6309474,44.8297774,18,Public
7747,Bluff Creek Golf Course,Chaska,Minnesota,1025 Creekwood St,55318,-93.5503279,44.82262799999999,18,Public
7748,Chaska Par da,Chaska,Minnesota,1207 Hazeltine Blvd,55318,-93.6001325,44.8360936,9,Public
7749,Dahlgreen Golf Club,Chaska,Minnesota,6940 Dahlgreen Rd,55318,-93.69937069999999,44.7697142,18,Semi-Private
7750,Hazeltine National Golf Club,Chaska,Minnesota,1900 Hazeltine Blvd,55318,-93.5908194,44.833729,18,Private
7751,Chosen Valley Country Club,Chatfield,Minnesota,1801 Main St S,55923,-92.1717723,43.8351206,9,Semi-Private
7752,KateHaven Golf Course,Circle Pines,Minnesota,8791 Lexington Ave NE,55014,-93.16108299999999,45.12967099999999,9,Public
7753,Chomonix Golf Course,Circle Pines,Minnesota,646 Sandpiper Dr,55014,-93.10392689999999,45.1606787,18,Public
7754,Clarks Grove Golf Course,Clarks Grove,Minnesota,Old Hwy 65,56016,-93.322453,43.7643441,9,Semi-Private
7755,Travelers Country Club on the Mississippi,Clear Lake,Minnesota,8013 County Rd 8,55319,-93.9945815,45.4105218,9,Private
7756,Eagle Trace Golfers Club,Clearwater,Minnesota,1100 Main St,55320,-94.04263279999999,45.40936199999999,18,Semi-Private
7757,Bentwood Municipal Golf Course,Climax,Minnesota,Hwy 75 No,56523,-96.8170222,47.6077515,9,Semi-Private
7758,Big Lake Golf Club,Cloquet,Minnesota,780 Cary Rd,55720,-92.6152228,46.7169128,9,Public
7759,Cloquet Country Club,Cloquet,Minnesota,400 Country Club Dr,55720,-92.4853236,46.7220861,9,Private
7760,Ruttger's Sugarbrooke Golf Club,Cohasset,Minnesota,1000 Otis Ln,55721,-93.654703,47.1644792,18,Resort
7761,Cokato Town & Country Club,Cokato,Minnesota,Hwy 12 W,55321,-94.1900743,45.0799933,9,Semi-Private
7762,Rich Spring Golf Club,Cold Spring,Minnesota,17467 Fairway Circle,56320,-94.4707103,45.44602039999999,18,Public
7763,River Oaks Golf Course,Cold Spring,Minnesota,23742 County Rd 2,56320,-94.4203623,45.46867590000001,18,Public
7764,Eagle Ridge Golf Course,Coleraine,Minnesota,One Green Way,55722,-93.4332044,47.2777673,18,Public
7765,Vermilion Fairways Golf Club,Cook,Minnesota,2407 Vermilion Dr,55723,-92.6647089,47.8973295,9,Semi-Private
7766,East/West at Bunker Hills Golf Course,Coon Rapids,Minnesota,Hwy 242 &amp; Foley Blvd,55448,-121.8291052,44.2503233,18,Public
7767,North/West at Bunker Hills Golf Course,Coon Rapids,Minnesota,Hwy 242 &amp; Foley Blvd,55448,-121.8291052,44.2503233,18,Public
7768,North/East at Bunker Hills Golf Course,Coon Rapids,Minnesota,Hwy 242 &amp; Foley Blvd,55448,-121.8291052,44.2503233,18,Public
7769,Executive at Bunker Hills Golf Course,Coon Rapids,Minnesota,Hwy 242 &amp; Foley Blvd,55448,-121.8291052,44.2503233,9,Public
7770,Shamrock Golf Club,Corcoran,Minnesota,19625 Larkin Rd,55340,-93.533968,45.0837519,18,Semi-Private
7771,Mississippi Dunes Golf Links,Cottage Grove,Minnesota,10351 Grey Cloud Trl,55016,-92.9726669,44.7925191,18,Semi-Private
7772,River Oaks Municipal Golf Course,Cottage Grove,Minnesota,11099 Hwy 61 S,55016,-92.8873567,44.788359,18,Public
7773,Cottonwood Country Club,Cottonwood,Minnesota,233 Shoreview Dr,56229,-95.689917,44.610261,9,Semi-Private
7774,Minakwa Country Club,Crookston,Minnesota,Fisher Ave,56716,-96.59470019999999,47.7892951,9,Semi-Private
7775,Crosswoods Golf Course,Crosslake,Minnesota,County Rd 3,56442,-94.09052799999999,46.675954,18,Public
7776,Orono Golf Course,Crystal Bay,Minnesota,265 Orono Orchard Rd,55323,-93.5586161,44.9743557,9,Public
7777,Lakeway Golf Course,Dalton,Minnesota,Route 1,56324,-95.8472109,46.1401657,9,Semi-Private
7778,Dawson Golf Club,Dawson,Minnesota,15th St &amp; Locust Ave,56232,-95.9068406,36.1412662,9,Semi-Private
7779,Hayden Hills Executive Golf Course,Dayton,Minnesota,13150 Deerwood Ln No,55327,-93.4272615,45.1924888,18,Public
7780,French Lake Executive Course,Dayton,Minnesota,17500 County Rd 81,55369,-93.502924,45.1608589,9,Public
7781,Daytona Country Club,Dayton,Minnesota,14730 Lawndale Ln No,55327,-93.50041999999999,45.222988,18,Public
7782,Blueberry Hills Country Club,Deer River,Minnesota,Golf Course Rd,56636,-93.78984249999999,47.3608112,9,Public
7783,Lodge Nine at Ruttger's Bay Lake Lodge,Deerwood,Minnesota,Rural Route 2,56444,-93.89998059999999,46.4741399,9,Resort
7784,Cuyuna Country Club,Deerwood,Minnesota,Hwy 210,56444,-93.89973239999999,46.4737026,18,Semi-Private
7785,The Lakes at Ruttger's Bay Lake Lodge,Deerwood,Minnesota,Rural Route 2,56444,-93.89998059999999,46.4741399,18,Resort
7786,Dellwood Hills Golf Club,Dellwood,Minnesota,29 E Hwy 96,55110,-92.977249,45.0963843,18,Private
7787,White Bear Yacht Club,Dellwood,Minnesota,Dellwood Ave,55110,-92.97213269999999,45.0891096,18,Private
7788,Lakeview at Detroit Country Club,Detroit Lakes,Minnesota,Rural Route 5,56501,-95.8453253,46.8171808,18,Semi-Private
7789,Guest at Wildflower Golf Course at Fair Hills Resort,Detroit Lakes,Minnesota,Rural Route 1,56501,-95.8453253,46.8171808,9,Resort
7790,Forest Hills RV & Golf Resort,Detroit Lakes,Minnesota,22931 185th St,56501,-95.9232507,46.8349917,18,Resort
7791,Country Club at Detroit Country Club,Detroit Lakes,Minnesota,Rural Route 5,56501,-95.8453253,46.8171808,18,Semi-Private
7792,Ironman Golf Course,Detroit Lakes,Minnesota,Richwood Rd,56501,-95.8372866,46.8338454,18,Public
7793,Wildflower at Wildflower Golf Course at Fair Hills Resort,Detroit Lakes,Minnesota,Rural Route 1,56501,-95.8453253,46.8171808,18,Resort
7794,Dodge Country Club,Dodge Center,Minnesota,US Hwy 14 W,55927,-92.8552042,44.0186804,9,Semi-Private
7795,Lake at Lester Park Golf Course,Duluth,Minnesota,1860 Lester River Rd,55804,-91.99819029999999,46.8502926,9,Public
7796,Pike Lake Country Club,Duluth,Minnesota,4895 E Pike Lake Rd,55811,-92.3228571,46.8692315,9,Semi-Private
7797,Middle Nine/Back Nine at Enger Park Golf Course,Duluth,Minnesota,1801 W Skyline Pkwy,55806,-92.1269935,46.7768907,18,Public
7798,Back Nine/Front Nine at Enger Park Golf Course,Duluth,Minnesota,1801 W Skyline Pkwy,55806,-92.1269935,46.7768907,18,Public
7799,Front Nine/Middle Nine at Enger Park Golf Course,Duluth,Minnesota,1801 W Skyline Pkwy,55806,-92.1269935,46.7768907,18,Public
7800,Grandview Golf Club,Duluth,Minnesota,5665 Grandview Rd,55810,-92.2773969,46.715152,9,Public
7801,Front & Back at Lester Park Golf Course,Duluth,Minnesota,1860 Lester River Rd,55804,-91.99819029999999,46.8502926,18,Public
7802,Northland Country Club,Duluth,Minnesota,3901 E Superior St,55804,-92.0483567,46.82555439999999,18,Private
7803,Ridgeview Country Club,Duluth,Minnesota,700 W Redwing St,55803,-92.103584,46.847214,18,Private
7804,Carriage Hills Country Club,Eagan,Minnesota,3535 Wescott Woodlands Dr,55123,-93.1366874,44.8287532,18,Public
7805,Parkview Golf Course,Eagan,Minnesota,1310 Cliff Rd,55123,-93.160471,44.789548,18,Public
7806,Green at Double Eagle Golf & Supper Club,Eagle Bend,Minnesota,3 County Rd,56446,-95.0366128,46.1540894,9,Semi-Private
7807,Gold at Double Eagle Golf & Supper Club,Eagle Bend,Minnesota,3 County Rd,56446,-95.0366128,46.1540894,9,Semi-Private
7808,Riverbend Golf Club,East Grand Forks,Minnesota,Hwy 2 E,56721,-96.97577650000001,47.91384619999999,9,Public
7809,Valley Country Club,East Grand Forks,Minnesota,1800 21St St NW,56721,-97.0461639,47.9462118,18,Semi-Private
7810,Bearpath Golf & Country Club,Eden Prairie,Minnesota,18100 Bearpath Trl,55347,-93.505847,44.8429913,18,Private
7811,Bent Creek Golf Club,Eden Prairie,Minnesota,14490 Valley View Rd,55344,-93.4615671,44.8712864,18,Private
7812,Cedar Hills Golf Course,Eden Prairie,Minnesota,9735 Eden Prairie Rd,55347,-93.4828239,44.826406,9,Public
7813,Olympic Hills Golf Club,Eden Prairie,Minnesota,10625 Mount Curve Rd,55347,-93.41283729999999,44.83147,18,Private
7814,Hays/Clunie at Braemer Golf Course,Edina,Minnesota,6364 John Harris Dr,55439,-93.3844498,44.8673806,18,Public
7815,Frederick S. Richards Course,Edina,Minnesota,7640 Parklawn Ave,55435,-93.3394629,44.8650232,9,Public
7816,Clunie/Castle at Braemer Golf Course,Edina,Minnesota,6364 John Harris Dr,55439,-93.3844498,44.8673806,18,Public
7817,Executive at Braemer Golf Course,Edina,Minnesota,6364 John Harris Dr,55439,-93.3844498,44.8673806,9,Public
7818,Castle/Hays at Braemer Golf Course,Edina,Minnesota,6364 John Harris Dr,55439,-93.3844498,44.8673806,18,Public
7819,Edina Country Club,Edina,Minnesota,5100 Wooddale Ave,55424,-93.3404597,44.9108284,18,Private
7820,Interlachen Country Club,Edina,Minnesota,6200 Interlachen Blvd,55436,-93.37732799999999,44.914084,18,Private
7821,Tipsinah Mounds Golf Course,Elbow Lake,Minnesota,118 Golf Course Rd,56531,-95.8735509,46.0069008,18,Semi-Private
7822,Elk River Country Club,Elk River,Minnesota,20015 Elk Lake Rd,55330,-93.5973575,45.3326127,18,Semi-Private
7823,Pinewood Golf Course,Elk River,Minnesota,14000 182nd Ave NW,55330,-93.6284446,45.3012336,9,Public
7824,Minniowa Golf Club,Elmore,Minnesota,N Hwy 169,56027,-94.08814319999999,43.5049463,9,Semi-Private
7825,Ely Golf Club,Ely,Minnesota,901 S Central Ave,55731,-91.8676976,47.8936043,9,Semi-Private
7826,Championship at Emily Greens Golf Course,Emily,Minnesota,Hist County Road 1 W,56447,-93.966442,46.7309066,9,Public
7827,Executive at Emily Greens Golf Course,Emily,Minnesota,Hist County Road 1 W,56447,-93.966442,46.7309066,9,Public
7828,Arrowhead Country Club,Emmons,Minnesota,Route 1 Arrowhead Rd,56029,-93.4756169,43.51393239999999,9,Public
7829,Oak Lake Golf Course,Erskine,Minnesota,Route 2,56535,-96.0091291,47.6688671,9,Semi-Private
7830,Eveleth Municipal Golf Course,Eveleth,Minnesota,Old Hwy 53 &amp; Golf Course Rd,55734,-122.630596,38.95373300000001,9,Public
7831,Minnetonka Country Club,Excelsior,Minnesota,24575 Smithtown Rd,55331,-93.5941948,44.89692650000001,18,Private
7832,Fort Ridgely State Park Golf Course,Fairfax,Minnesota,Route 1,55332,-94.71931750000002,44.5272559,9,Public
7833,Mayflower Country Club,Fairfax,Minnesota,Hwy 4 S,55332,-94.7106726,44.5271596,9,Semi-Private
7834,Rose Lake Golf Club,Fairmont,Minnesota,Rural Route 2,56031,-94.46108319999999,43.65217750000001,18,Semi-Private
7835,Interlaken Golf Club,Fairmont,Minnesota,277 Amber Lake Dr,56031,-94.4676392,43.60836399999999,18,Semi-Private
7836,Rolling Green Fairways,Fairmont,Minnesota,1422 Oak Beach Dr,56031,-94.4639443,43.6350345,9,Public
7837,University of Minnesota Les Bolstad Golf Course,Falcon Heights,Minnesota,2275 Larpenteur Ave W,55113,-93.1961405,44.9921744,18,Public
7838,Straight River Golf Course,Faribault,Minnesota,Cates Ave/County Rd 19,55021,-93.2335129,44.2490898,18,Public
7839,Faribault Golf & Country Club,Faribault,Minnesota,1700 NW 17th St,55021,-93.297797,44.3105819,18,Semi-Private
7840,Golf at the Legacy,Faribault,Minnesota,1515 Shumway Ave,55021,-93.255353,44.30899,18,Public
7841,Southern Hills Golf Course,Farmington,Minnesota,18950 Chippendale Ave,55024,-93.1365562,44.6767532,18,Public
7842,Fountain Valley Golf Club,Farmington,Minnesota,2830 220th St W,55024,-93.121551,44.626951,18,Public
7843,Pebble Lake Golf Club,Fergus Falls,Minnesota,County 82 S,56537,-95.73444930000001,46.0574018,18,Public
7844,Sandhill River Golf Club,Fertile,Minnesota,Hwy 32 S,56540,-96.28048129999999,47.536095,9,Semi-Private
7845,Fifty Fore Golf Bar & Grill,Fifty Lakes,Minnesota,County 1 and 3,56448,-94.0500793,46.7378273,9,Public
7846,Stone Creek Golf Club,Foley,Minnesota,13060 65th St NE,56329,-93.89293789999999,45.6624992,9,Public
7847,Castlewood Golf Course,Forest Lake,Minnesota,7050 Scandia Trl No,55025,-92.9621256,45.262003,9,Public
7848,Forest Hills Golf Club,Forest Lake,Minnesota,7530 210th St No,55025,-92.9537127,45.2542846,18,Private
7849,Fosston Golf Club,Fosston,Minnesota,Hwy 2 W,56542,-95.75167169999999,47.5761382,9,Public
7850,Frazee Golf Course,Frazee,Minnesota,Rural Route 1,56544,-95.71429769999999,46.7183386,9,Public
7851,Maple Hills Golf Club,Frazee,Minnesota,Route 4 Off Hwy 10,56544,-93.0287982,44.9345469,9,Public
7852,Oakview Golf Club,Freeborn,Minnesota,County Rd 8,56032,-93.5641078,43.76579,9,Semi-Private
7853,Mount Frontenac Golf Course,Frontenac,Minnesota,Hwy 61,55026,-92.356832,44.51101440000001,18,Public
7854,Town & Country Golf Course,Fulda,Minnesota,Hwy 59,56131,-95.5925113,43.8705009,9,Public
7855,Garrison Creek Golf Course,Garrison,Minnesota,Hwy 169,56450,-93.8246202,46.2942846,9,Public
7856,Mille Lacs Golf Resort,Garrison,Minnesota,18517 Captive Lake Rd,56450,-93.79421889999999,46.225483,18,Resort
7857,Eshquaguma Country Club,Gilbert,Minnesota,6469 White Pine Ln,55741,-92.3648226,47.4618783,9,Private
7858,Glencoe Country Club,Glencoe,Minnesota,1325 E 1St St,55336,-94.1442544,44.7610467,18,Semi-Private
7859,Minnewaska Golf Course,Glenwood,Minnesota,Hwy 28/29 Golf Course Rd,56334,-95.4172652,45.6562221,18,Semi-Private
7860,Pezhekee National Golf Course,Glenwood,Minnesota,20000 S Lakeshore Dr,56334,-95.410866,45.6140649,18,Resort
7861,Ponderosa Golf Club,Glyndon,Minnesota,Route 2,56547,-96.128053,47.6961065,11,Public
7862,Par d at Theodore Wirth Golf Course,Golden Valley,Minnesota,1301 Wirth Pkwy,55422,-93.3233133,44.9923964,9,Public
7863,Brookview Golf Course,Golden Valley,Minnesota,200 Brookview Pkwy,55426,-93.38565589999999,44.9759861,18,Public
7866,Graceville Golf Club,Graceville,Minnesota,Toqua Lake Rd Off Hwy 75,56240,-96.4469123,45.5633038,9,Semi-Private
7867,Gunflint Hills Municipal Golf Club,Grand Marais,Minnesota,Gunflint Trl,55604,-90.3318472,47.7669525,9,Public
7869,Pokegama Golf Course,Grand Rapids,Minnesota,3910 Golf Course Rd,55744,-93.57406879999999,47.204399,18,Public
7870,Granite Falls Golf Club,Granite Falls,Minnesota,Hwy 67 E,56241,-95.5458455,44.80576749999999,9,Semi-Private
7871,Two River Golf Course,Hallock,Minnesota,Two Rivers Golf Course Rd,56728,-96.9306462,48.76827060000001,9,Semi-Private
7872,Gold at Majestic Oaks Golf Club,Ham Lake,Minnesota,701 Bunker Lake Blvd,55304,-93.24983209999999,45.223958,18,Public
7873,The Executive at Majestic Oaks Golf Club,Ham Lake,Minnesota,701 Bunker Lake Blvd,55304,-93.24983209999999,45.223958,9,Public
7874,Platinum at Majestic Oaks Golf Club,Ham Lake,Minnesota,701 Bunker Lake Blvd,55304,-93.24983209999999,45.223958,18,Public
7875,Harmony Golf Club,Harmony,Minnesota,535 Fourth St NE,55939,-92.0040027,43.5583268,9,Semi-Private
7876,Afton Alps Golf Course,Hastings,Minnesota,6600 Peller Ave S,55033,-92.7907998,44.8544535,18,Semi-Private
7877,Hastings Country Club,Hastings,Minnesota,2015 Westview Dr,55033,-92.875205,44.7259839,18,Private
7878,Hidden Greens Golf Course,Hastings,Minnesota,12977 200th St E,55033,-92.84581879999999,44.6596828,18,Public
7879,Bellwood Oaks Golf Course,Hastings,Minnesota,13239 210th St E,55033,-92.83802179999999,44.6492963,18,Public
7880,Hawley Golf & Country Club,Hawley,Minnesota,Hwy 10,56549,-96.31658619999999,46.8772477,18,Public
7881,Holiday Park Golf Course,Hayward,Minnesota,Route 3,56043,-93.2440944,43.650514,9,Public
7882,Lake Hendricks Golf Club,Hendricks,Minnesota,W On Lincoln County Hwy 17,56136,-96.4520265,44.51859700000001,9,Semi-Private
7883,Hibbing Municipal Golf Course,Hibbing,Minnesota,16th St &amp; 7th Ave E,55746,-104.9904227,39.7438619,9,Public
7884,Mesaba Country Club,Hibbing,Minnesota,415 E 51 St,55746,-92.935656,47.378998,18,Semi-Private
7885,Quadna Golf Course,Hill City,Minnesota,100 Quadna Rd,55748,-93.5921147,46.975916,9,Public
7886,Grand National Golf Club,Hinckley,Minnesota,300 Lady Luck Dr,55037,-92.91695729999999,46.0071544,18,Public
7887,Red Rock Golf Course,Hoffman,Minnesota,County Rd 25,56339,-95.7386133,45.8607302,9,Public
7888,Meadowbrook Golf Club,Hopkins,Minnesota,201 Meadowbrook Rd,55343,-93.37370399999999,44.921011,18,Public
7889,Oak Ridge Country Club,Hopkins,Minnesota,700 Oak Ridge Rd,55305,-93.40615299999999,44.935211,18,Private
7890,Valley High Country Club,Houston,Minnesota,Route 2,55943,-91.5684764,43.7632995,18,Public
7891,"Greens at Howard Lake, The",Howard Lake,Minnesota,5055 County Rd 7 SW,55349,-94.0553219,45.0755576,9,Public
7893,Crow River Country Club,Hutchinson,Minnesota,915 Colorado St NW,55350,-94.39635009999999,44.9050911,18,Private
7894,Falls Country Club,International Falls,Minnesota,Golf Course Rd,56649,-93.455953,48.57486,18,Semi-Private
7895,The Executive at Inver Wood Golf Course,Inver Grove Heights,Minnesota,1850 70th St E,55077,-93.0697103,44.8460293,9,Public
7896,Arbor Pointe Golf Club,Inver Grove Heights,Minnesota,8919 Cahill Ave E,55076,-93.04208159999999,44.8247057,9,Public
7897,Eighteen Hole at Inver Wood Golf Course,Inver Grove Heights,Minnesota,1850 70th St E,55077,-93.0697103,44.8460293,18,Public
7898,Fiddlestix Golf Course,Isle,Minnesota,1081 395th St,56342,-93.4341608,46.1179217,18,Public
7899,Jackson Golf Club,Jackson,Minnesota,N Hwy 71,56143,-94.9874609,43.6237585,9,Semi-Private
