course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga
7672,Cedar River Country Club,Adams,Minnesota,Hwy 56 W,55909,-92.71934089999999,43.5653812,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6298,119,69.30,72,6076,117,68.40,74,5553,119,71.30
7673,Adrian Golf Course,Adrian,Minnesota,Hwy 91 S,56110,-95.9331334,43.6349616,9,Semi-Private,Open: 5/01 Closed: 10/01,5,9,36,3345,123,35.80,36,3140,120,35.00,36,2601,115,34.80
7674,Albany Golf Club,Albany,Minnesota,500 Church St,56307,-94.57027599999999,45.62908300000001,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6415,122,70.00,72,6023,119,68.20,74,5268,117,69.70
7676,Green Lea Golf Course,Albert Lea,Minnesota,101 E Richway Dr,56007,-93.3681987,43.66433259999999,18,Public,year round,1,12,72,6166,122,70.20,72,5970,120,69.30,72,5404,126,71.40
7681,Southbrook Golf & Country Club,Annandale,Minnesota,511 Morrison Ave,55302,-94.14596619999999,45.2560424,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6527,119,70.60,72,6120,116,68.70,72,5137,112,69.10
7682,Albion Ridges Golf Course,Annandale,Minnesota,7771 20th St NW,55302,-94.048306,45.180102,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6555,129,71.10,72,6190,126,69.40,72,4728,115,67.70
7683,Whispering Pines Golf Club,Annandale,Minnesota,County Rd 6,55302,-94.0723122,45.2136818,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6421,131,70.90,71,6134,132,75.20,72,5003,118,68.90
7684,Greenhaven Golf Course,Anoka,Minnesota,2800 Greenhaven Rd,55303,-93.39888499999999,45.20907099999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6287,121,69.10,71,6069,119,68.20,73,5418,110,71.50
7685,Appleton Golf Club,Appleton,Minnesota,331 E Wyman Ave,56208,-96.01181989999999,45.2065668,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3053,113,69.00,36,2985,111,68.40,36,2564,113,69.00
7687,Valleywood Golf Course,Apple Valley,Minnesota,4851 125th St W,55124,-93.16117,44.771603,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6421,123,70.60,71,6116,121,68.90,72,5144,122,71.50
7688,Island Pine Golf Club,Atwater,Minnesota,1601 Wyoming Ave W,56209,-94.78798689999999,45.133447,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6850,117,71.90,72,6400,111,69.10,72,5300,114,69.00
7690,Austin Country Club,Austin,Minnesota,28th St NE,55912,-92.92993539999999,43.6744018,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6520,127,71.30,72,6326,126,70.40,72,5425,128,71.30
7692,Babbitt Golf Course,Babbitt,Minnesota,2806 Hwy 21,55706,-91.9804108,47.7140659,9,Semi-Private,Open: 5/01 Closed: 10/01,5,9,35,3183,117,34.70,35,3022,114,34.00,36,2824,116,35.70
7693,Black Bear Golf Course,Backus,Minnesota,2898 16th St SW,56435,-94.48803629999999,46.7482404,9,Public,Open: 4/15 Closed: 10/15,4,10,36,3346,125,35.50,36,3191,122,34.80,36,2565,110,34.40
7696,Balmoral Golf Course,Battle Lake,Minnesota,Route 3,56515,-95.7136582,46.2805162,18,Public,Open: 4/01 Closed: 10/15,4,10,72,6144,120,69.30,72,6004,119,68.70,72,5372,120,71.20
7698,Pine Meadows Golf Course,Baxter,Minnesota,500 Golf Course Dr,56425,-94.2393283,46.3589242,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6372,130,71.50,72,5929,127,69.50,72,4749,124,68.30
7699,White/Blue at Pebble Creek Country Club,Becker,Minnesota,14000 Club House Dr,55308,-93.8649339,45.4040958,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3360,126,36.10,36,3100,121,34.80,36,2765,126,35.30
7700,Blue/Red at Pebble Creek Country Club,Becker,Minnesota,14000 Club House Dr,55308,-93.8649339,45.4040958,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3297,129,72.40,36,2969,124,70.10,36,2539,125,71.10
7701,Red/White at Pebble Creek Country Club,Becker,Minnesota,14000 Club House Dr,55308,-93.8649339,45.4040958,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3460,129,36.60,36,3255,125,35.55,36,2835,126,36.45
7702,Valley View Golf Club,Belle Plaine,Minnesota,23795 Laredo Ave,56011,-93.75272299999999,44.602688,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,6301,121,70.10,71,5962,117,68.50,71,4921,113,68.40
7705,Bemidji Town & Country Club,Bemidji,Minnesota,Birchmont Beach Rd,56601,-94.6505674,47.5410511,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6535,127,71.80,72,6210,124,70.30,72,5058,120,69.10
7706,Castle Highlands Golf Course,Bemidji,Minnesota,Route 5,56601,-94.8826861,47.471573,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,5246,111,65.80,70,5124,110,65.20,70,4448,112,65.50
7707,Benson Golf Club,Benson,Minnesota,2222 Atlantic Ave,56215,-95.61283759999999,45.3187515,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6360,129,70.70,72,6059,126,69.50,72,4853,116,68.60
7708,Edge of the Wilderness Golf Course,Bigfork,Minnesota,1 mile E of Bigfork,56628,-93.6540847,47.7443867,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3019,104,33.70,36,2963,104,33.40,38,2685,110,34.70
7714,Dwan Golf Club,Bloomington,Minnesota,3301 W 110th St,55431,-93.3248145,44.8039166,18,Public,Open: 4/01 Closed: 10/15,4,10,68,5485,110,64.80,68,5275,108,64.40,68,4518,108,65.00
7716,Minnesota Valley Country Club,Bloomington,Minnesota,6300 Auto Club Rd,55438,-93.363095,44.79310100000001,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6755,139,73.80,73,6368,132,71.20,74,5254,126,70.30
7719,The Classic at Madden's on Gull Lake,Brainerd,Minnesota,11266 Pine Beach Peninsula,56401,-94.3758079,46.3963602,18,Resort,Open: 4/21 Closed: 11/01,4,10,72,7109,139,75.30,72,6709,137,73.30,72,5840,134,74.50
7720,"One/Two at Legacy Courses at Craguns, The",Brainerd,Minnesota,11000 Craguns Dr,56401,-94.3702781,46.38972099999999,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6879,145,73.70,72,6373,140,71.50,72,5250,131,71.20
7721,"One/Three at Legacy Courses at Craguns, The",Brainerd,Minnesota,11000 Craguns Dr,56401,-94.3702781,46.38972099999999,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6689,145,73.70,72,6149,140,71.50,72,4910,131,71.20
7722,"Two/Three at Legacy Courses at Craguns, The",Brainerd,Minnesota,11000 Craguns Dr,56401,-94.3702781,46.38972099999999,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6784,145,73.70,72,6296,140,71.50,72,5118,131,71.20
7725,Deacon's Lodge,Breezy Point,Minnesota,HC 83 Weavers Point Rd,56472,-94.20744069999999,46.60239199999999,18,Public,Open: 4/15 Closed: 10/24,4,10,72,6964,128,73.80,72,6541,124,71.90,72,4766,114,67.60
7726,White Birch at Breezy Point Golf Course,Breezy Point,Minnesota,Hwy 11 Breezy Point Resort,56472,-94.208694,46.58978,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6342,115,70.60,72,5852,112,68.80,71,4711,123,72.80
7729,Edinburgh USA Golf Course,Brooklyn Park,Minnesota,8700 Edinbrook Crossing,55443,-93.3270204,45.1124567,18,Public,Open: 4/15 Closed: 11/01,4,10,72,6727,141,73.10,72,6335,137,71.30,72,5255,129,70.90
7732,Oakdale Country Club,Buffalo Lake,Minnesota,Route 2,55314,-94.6169333,44.7371841,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6627,115,70.30,72,6372,112,69.10,72,5233,113,68.40
7736,Purple Hawk Country Club,Cambridge,Minnesota,Hwy 65,55008,-93.2167253,45.562622,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6680,132,72.30,72,6353,129,70.90,74,5748,131,73.50
7738,The Lynx at Elmdale Hills Golf Course,Cannon Falls,Minnesota,26161 Nicoali Ave,55009,-92.81249059999999,44.56947359999999,9,Public,Open: 4/01 Closed: 11/01,4,10,30,1985,84,28.90,30,1869,82,28.30,30,1608,81,28.50
7739,The Tiger at Elmdale Hills Golf Course,Cannon Falls,Minnesota,26161 Nicoali Ave,55009,-92.81249059999999,44.56947359999999,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6330,123,72.20,73,5995,118,70.10,73,4913,111,68.70
7740,Cannon Golf Club,Cannon Falls,Minnesota,8606 295th St E,55009,-92.93248439999999,44.5182448,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6157,127,69.50,71,5843,125,68.40,71,4988,125,70.10
7745,Meadows at Viking Meadows Golf Club,Cedar,Minnesota,1788 Viking Blvd NE,55011,-93.2296519,45.3163173,18,Public,Open: 3/01 Closed: 11/01,3,10,72,6364,124,70.60,72,6138,122,69.60,73,5534,121,71.40
7746,Chaska Town Course,Chaska,Minnesota,3000 Town Course Dr,55318,-93.6309474,44.8297774,18,Public,Open: 4/01 Closed: 11/02,4,11,72,6817,125,73.40,72,6382,121,71.40,72,4853,112,69.00
7747,Bluff Creek Golf Course,Chaska,Minnesota,1025 Creekwood St,55318,-93.5503279,44.82262799999999,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6359,119,70.40,70,6234,118,69.80,76,5785,125,73.20
7749,Dahlgreen Golf Club,Chaska,Minnesota,6940 Dahlgreen Rd,55318,-93.69937069999999,44.7697142,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6761,132,72.40,72,6527,130,71.40,72,5108,124,70.40
7750,Hazeltine National Golf Club,Chaska,Minnesota,1900 Hazeltine Blvd,55318,-93.5908194,44.833729,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7010,144,74.70,72,6204,137,71.00,72,5700,134,74.00
7753,Chomonix Golf Course,Circle Pines,Minnesota,646 Sandpiper Dr,55014,-93.10392689999999,45.1606787,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6586,128,72.20,72,6325,125,70.90,72,5445,125,72.30
7756,Eagle Trace Golfers Club,Clearwater,Minnesota,1100 Main St,55320,-94.04263279999999,45.40936199999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,5959,119,69.20,70,5661,117,67.80,70,5059,123,70.20
7760,Ruttger's Sugarbrooke Golf Club,Cohasset,Minnesota,1000 Otis Ln,55721,-93.654703,47.1644792,18,Resort,Open: 5/01 Closed: 10/31,5,10,71,6545,124,72.20,71,6182,120,70.80,71,5032,119,70.00
7761,Cokato Town & Country Club,Cokato,Minnesota,Hwy 12 W,55321,-94.1900743,45.0799933,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3211,119,35.10,36,3062,117,34.40,37,2771,124,36.00
7762,Rich Spring Golf Club,Cold Spring,Minnesota,17467 Fairway Circle,56320,-94.4707103,45.44602039999999,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6517,129,71.10,72,6246,127,69.90,72,5336,118,70.40
7764,Eagle Ridge Golf Course,Coleraine,Minnesota,One Green Way,55722,-93.4332044,47.2777673,18,Public,Open: 4/15 Closed: 10/15,4,10,72,6772,126,71.80,72,6254,121,69.40,72,5220,114,69.20
7766,East/West at Bunker Hills Golf Course,Coon Rapids,Minnesota,Hwy 242 & Foley Blvd,55448,-121.8291052,44.2503233,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6901,132,73.50,72,6535,129,71.80,73,5809,131,73.90
7767,North/West at Bunker Hills Golf Course,Coon Rapids,Minnesota,Hwy 242 & Foley Blvd,55448,-121.8291052,44.2503233,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6938,133,73.40,72,6573,130,71.80,73,5779,134,73.30
7768,North/East at Bunker Hills Golf Course,Coon Rapids,Minnesota,Hwy 242 & Foley Blvd,55448,-121.8291052,44.2503233,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6799,132,72.50,72,6428,129,70.80,72,5618,131,72.20
7770,Shamrock Golf Club,Corcoran,Minnesota,19625 Larkin Rd,55340,-93.533968,45.0837519,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6423,111,69.80,72,6171,109,68.60,74,5793,115,72.10
7771,Mississippi Dunes Golf Links,Cottage Grove,Minnesota,10351 Grey Cloud Trl,55016,-92.9726669,44.7925191,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6694,135,73.10,72,6366,132,71.60,72,4954,115,69.90
7772,River Oaks Municipal Golf Course,Cottage Grove,Minnesota,11099 Hwy 61 S,55016,-92.8873567,44.788359,18,Public,year round,1,12,71,6483,131,71.40,71,6018,127,69.50,71,5224,128,70.50
7774,Minakwa Country Club,Crookston,Minnesota,Fisher Ave,56716,-96.59470019999999,47.7892951,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,2825,114,33.50,36,2707,112,33.00,37,2437,117,34.20
7775,Crosswoods Golf Course,Crosslake,Minnesota,County Rd 3,56442,-94.09052799999999,46.675954,18,Public,Open: 4/01 Closed: 10/31,4,10,68,5236,103,65.40,68,5078,102,64.70,68,4445,108,65.00
7781,Daytona Country Club,Dayton,Minnesota,14730 Lawndale Ln No,55327,-93.50041999999999,45.222988,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6733,125,71.60,72,6352,121,69.80,73,5365,117,71.00
7784,Cuyuna Country Club,Deerwood,Minnesota,Hwy 210,56444,-93.89973239999999,46.4737026,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6407,132,71.90,72,6209,131,71.00,72,5749,138,74.20
7786,Dellwood Hills Golf Club,Dellwood,Minnesota,29 E Hwy 96,55110,-92.977249,45.0963843,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7118,135,74.80,72,6833,132,73.60,72,5584,124,73.60
7787,White Bear Yacht Club,Dellwood,Minnesota,Dellwood Ave,55110,-92.97213269999999,45.0891096,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6471,137,72.50,72,6266,135,71.60,74,5633,134,73.60
7793,Wildflower at Wildflower Golf Course at Fair Hills Resort,Detroit Lakes,Minnesota,Rural Route 1,56501,-95.8453253,46.8171808,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,7000,139,74.20,72,6551,135,72.10,72,5299,121,71.60
7795,Lake at Lester Park Golf Course,Duluth,Minnesota,1860 Lester River Rd,55804,-91.99819029999999,46.8502926,9,Public,Open: 4/01 Closed: 11/01,4,10,72,3417,133,36.30,72,3168,127,35.00,72,2693,119,33.40
7797,Middle Nine/Back Nine at Enger Park Golf Course,Duluth,Minnesota,1801 W Skyline Pkwy,55806,-92.1269935,46.7768907,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6363,125,70.90,72,6039,122,69.90,72,5383,125,71.50
7798,Back Nine/Front Nine at Enger Park Golf Course,Duluth,Minnesota,1801 W Skyline Pkwy,55806,-92.1269935,46.7768907,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6554,124,71.30,72,6210,122,69.90,72,5550,124,72.70
7799,Front Nine/Middle Nine at Enger Park Golf Course,Duluth,Minnesota,1801 W Skyline Pkwy,55806,-92.1269935,46.7768907,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6527,130,71.80,72,6145,124,68.80,72,5159,129,70.60
7801,Front & Back at Lester Park Golf Course,Duluth,Minnesota,1860 Lester River Rd,55804,-91.99819029999999,46.8502926,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6371,118,70.80,72,6062,115,69.40,74,5582,111,67.70
7802,Northland Country Club,Duluth,Minnesota,3901 E Superior St,55804,-92.0483567,46.82555439999999,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6785,137,73.70,72,6490,135,72.40,75,5891,139,75.30
7803,Ridgeview Country Club,Duluth,Minnesota,700 W Redwing St,55803,-92.103584,46.847214,18,Private,Open: 4/15 Closed: 11/01,4,10,70,6213,128,70.60,70,5949,126,69.40,71,5007,123,69.70
7806,Green at Double Eagle Golf & Supper Club,Eagle Bend,Minnesota,3 County Rd,56446,-95.0366128,46.1540894,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3337,127,36.00,36,3167,124,35.30,36,2790,124,36.00
7807,Gold at Double Eagle Golf & Supper Club,Eagle Bend,Minnesota,3 County Rd,56446,-95.0366128,46.1540894,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,37,3556,134,37.40,37,3421,132,36.80,37,2920,128,36.80
7809,Valley Country Club,East Grand Forks,Minnesota,1800 21St St NW,56721,-97.0461639,47.9462118,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6210,118,69.60,72,6001,116,68.60,72,5261,116,70.60
7810,Bearpath Golf & Country Club,Eden Prairie,Minnesota,18100 Bearpath Trl,55347,-93.505847,44.8429913,18,Private,Open: 4/01 Closed: 10/15,4,10,72,7030,140,74.20,72,6610,137,72.20,72,5776,141,73.70
7811,Bent Creek Golf Club,Eden Prairie,Minnesota,14490 Valley View Rd,55344,-93.4615671,44.8712864,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6405,127,71.70,71,6045,124,70.00,72,5456,128,72.10
7813,Olympic Hills Golf Club,Eden Prairie,Minnesota,10625 Mount Curve Rd,55347,-93.41283729999999,44.83147,18,Private,Open: 4/15 Closed: 11/01,4,10,73,7033,140,74.10,73,6642,136,72.40,73,5469,129,72.10
7814,Hays/Clunie at Braemer Golf Course,Edina,Minnesota,6364 John Harris Dr,55439,-93.3844498,44.8673806,18,Public,Open: 4/15 Closed: 11/01,4,10,71,6330,126,70.50,71,5972,126,68.80,72,4737,113,68.00
7816,Clunie/Castle at Braemer Golf Course,Edina,Minnesota,6364 John Harris Dr,55439,-93.3844498,44.8673806,18,Public,Open: 4/15 Closed: 11/01,4,10,72,6660,129,72.20,72,6401,127,71.00,73,4990,119,69.50
7818,Castle/Hays at Braemer Golf Course,Edina,Minnesota,6364 John Harris Dr,55439,-93.3844498,44.8673806,18,Public,Open: 4/15 Closed: 11/01,4,10,71,6697,125,71.90,71,6341,122,70.40,73,5043,118,69.10
7819,Edina Country Club,Edina,Minnesota,5100 Wooddale Ave,55424,-93.3404597,44.9108284,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6768,141,73.70,72,6440,138,72.20,73,4866,131,70.20
7820,Interlachen Country Club,Edina,Minnesota,6200 Interlachen Blvd,55436,-93.37732799999999,44.914084,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6779,142,73.00,73,6528,139,71.40,75,5896,137,75.30
7821,Tipsinah Mounds Golf Course,Elbow Lake,Minnesota,118 Golf Course Rd,56531,-95.8735509,46.0069008,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,6219,116,69.70,70,6066,115,69.00,70,4909,109,68.00
7822,Elk River Country Club,Elk River,Minnesota,20015 Elk Lake Rd,55330,-93.5973575,45.3326127,18,Semi-Private,Open: 4/01 Closed: 10/31,4,10,72,6480,121,71.10,72,6150,118,69.60,75,5610,122,72.30
7824,Minniowa Golf Club,Elmore,Minnesota,N Hwy 169,56027,-94.08814319999999,43.5049463,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,35,3111,116,34.80,35,3049,115,34.50,37,2836,120,36.10
7826,Championship at Emily Greens Golf Course,Emily,Minnesota,Hist County Road 1 W,56447,-93.966442,46.7309066,9,Public,Open: 4/01 Closed: 10/31,4,10,36,3294,126,35.70,36,3195,124,35.50,36,2820,128,36.10
7831,Minnetonka Country Club,Excelsior,Minnesota,24575 Smithtown Rd,55331,-93.5941948,44.89692650000001,18,Private,Open: 4/01 Closed: 11/15,4,11,72,6431,139,72.40,72,6230,137,71.50,74,5518,140,74.70
7834,Rose Lake Golf Club,Fairmont,Minnesota,Rural Route 2,56031,-94.46108319999999,43.65217750000001,18,Semi-Private,Open: 4/01 Closed: 10/31,4,10,71,6196,121,69.60,71,6001,119,68.70,71,5276,120,70.30
7835,Interlaken Golf Club,Fairmont,Minnesota,277 Amber Lake Dr,56031,-94.4676392,43.60836399999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6436,127,70.90,72,6067,123,69.20,72,5179,116,70.20
7839,Faribault Golf & Country Club,Faribault,Minnesota,1700 NW 17th St,55021,-93.297797,44.3105819,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6425,129,70.30,72,6235,127,69.40,73,5468,124,71.50
7840,Golf at the Legacy,Faribault,Minnesota,1515 Shumway Ave,55021,-93.255353,44.30899,18,Public,Open: 4/15 Closed: 11/15,4,11,72,6416,127,71.70,72,6002,123,69.10,72,5021,118,69.20
7841,Southern Hills Golf Course,Farmington,Minnesota,18950 Chippendale Ave,55024,-93.1365562,44.6767532,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6314,126,70.50,71,6073,124,69.40,71,4970,116,68.70
7843,Pebble Lake Golf Club,Fergus Falls,Minnesota,County 82 S,56537,-95.73444930000001,46.0574018,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6742,128,72.30,72,6452,125,71.10,74,5549,126,72.10
7844,Sandhill River Golf Club,Fertile,Minnesota,Hwy 32 S,56540,-96.28048129999999,47.536095,9,Semi-Private,Open: 5/01 Closed: 10/31,5,10,36,3075,115,34.70,36,2972,113,34.20,36,2547,110,34.50
7848,Forest Hills Golf Club,Forest Lake,Minnesota,7530 210th St No,55025,-92.9537127,45.2542846,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6542,133,71.80,72,6293,131,70.70,73,5417,127,71.40
7851,Maple Hills Golf Club,Frazee,Minnesota,Route 4 Off Hwy 10,56544,-93.0287982,44.9345469,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3023,95,33.20,35,2824,94,33.00,35,2333,99,34.00
7853,Mount Frontenac Golf Course,Frontenac,Minnesota,Hwy 61,55026,-92.356832,44.51101440000001,18,Public,Open: 4/01 Closed: 10/15,4,10,71,6160,124,70.20,71,5932,120,68.80,71,4882,120,69.10
7856,Mille Lacs Golf Resort,Garrison,Minnesota,18517 Captive Lake Rd,56450,-93.79421889999999,46.225483,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6291,119,69.70,71,6067,115,69.20,71,5041,126,74.50
7858,Glencoe Country Club,Glencoe,Minnesota,1325 E 1St St,55336,-94.1442544,44.7610467,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6074,112,69.20,71,5710,109,67.80,71,4940,113,68.00
7859,Minnewaska Golf Course,Glenwood,Minnesota,Hwy 28/29 Golf Course Rd,56334,-95.4172652,45.6562221,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6483,122,70.70,72,6212,120,69.70,73,5292,123,71.10
7860,Pezhekee National Golf Course,Glenwood,Minnesota,20000 S Lakeshore Dr,56334,-95.410866,45.6140649,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6454,119,70.80,72,6100,116,69.60,73,5156,122,71.50
7861,Ponderosa Golf Club,Glyndon,Minnesota,Route 2,56547,-96.128053,47.6961065,11,Public,Open: 4/01 Closed: 11/01,4,10,36,3073,122,,36,2884,118,,36,2529,119,
7863,Brookview Golf Course,Golden Valley,Minnesota,200 Brookview Pkwy,55426,-93.38565589999999,44.9759861,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6369,127,70.30,72,6109,124,69.10,72,5463,124,71.40
7869,Pokegama Golf Course,Grand Rapids,Minnesota,3910 Golf Course Rd,55744,-93.57406879999999,47.204399,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6481,121,70.30,71,6105,117,68.50,72,5046,116,67.70
7870,Granite Falls Golf Club,Granite Falls,Minnesota,Hwy 67 E,56241,-95.5458455,44.80576749999999,9,Semi-Private,Open: 4/15 Closed: 11/01,4,10,36,2967,109,67.10,36,2880,98,65.60,36,2707,121,71.40
7872,Gold at Majestic Oaks Golf Club,Ham Lake,Minnesota,701 Bunker Lake Blvd,55304,-93.24983209999999,45.223958,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6396,123,71.20,72,5879,118,68.80,72,4848,120,68.40
7874,Platinum at Majestic Oaks Golf Club,Ham Lake,Minnesota,701 Bunker Lake Blvd,55304,-93.24983209999999,45.223958,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7013,129,73.90,72,6561,125,71.40,72,5268,126,71.60
7877,Hastings Country Club,Hastings,Minnesota,2015 Westview Dr,55033,-92.875205,44.7259839,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6720,129,72.40,72,6385,126,71.10,72,5533,131,72.80
7879,Bellwood Oaks Golf Course,Hastings,Minnesota,13239 210th St E,55033,-92.83802179999999,44.6492963,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6775,123,72.50,73,6507,121,71.20,74,5707,126,72.30
7880,Hawley Golf & Country Club,Hawley,Minnesota,Hwy 10,56549,-96.31658619999999,46.8772477,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6106,119,68.60,71,5768,115,67.10,72,5082,113,68.60
7882,Lake Hendricks Golf Club,Hendricks,Minnesota,W On Lincoln County Hwy 17,56136,-96.4520265,44.51859700000001,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3103,99,33.10,36,2918,98,32.90,36,2788,107,35.00
7884,Mesaba Country Club,Hibbing,Minnesota,415 E 51 St,55746,-92.935656,47.378998,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6792,131,73.10,72,6573,129,72.00,74,5747,130,74.10
7886,Grand National Golf Club,Hinckley,Minnesota,300 Lady Luck Dr,55037,-92.91695729999999,46.0071544,18,Public,Open: 5/01 Closed: 10/31,5,10,72,6894,137,73.60,72,6530,134,72.00,72,5100,122,69.60
7888,Meadowbrook Golf Club,Hopkins,Minnesota,201 Meadowbrook Rd,55343,-93.37370399999999,44.921011,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6457,130,71.20,72,6156,127,70.70,72,4811,119,67.40
7889,Oak Ridge Country Club,Hopkins,Minnesota,700 Oak Ridge Rd,55305,-93.40615299999999,44.935211,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6569,138,72.60,70,6307,136,71.40,73,5729,137,74.20
7890,Valley High Country Club,Houston,Minnesota,Route 2,55943,-91.5684764,43.7632995,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6168,113,68.30,71,5899,110,67.00,75,5289,109,69.20
7891,"Greens at Howard Lake, The",Howard Lake,Minnesota,5055 County Rd 7 SW,55349,-94.0553219,45.0755576,9,Public,Open: 5/01 Closed: 11/01,5,10,36,3313,123,35.60,36,3100,119,34.60,36,2572,114,34.30
7893,Crow River Country Club,Hutchinson,Minnesota,915 Colorado St NW,55350,-94.39635009999999,44.9050911,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6507,118,70.90,71,5847,112,68.00,71,5443,114,69.70
7894,Falls Country Club,International Falls,Minnesota,Golf Course Rd,56649,-93.455953,48.57486,18,Semi-Private,Open: 4/15 Closed: 11/15,4,11,72,6632,122,71.90,72,6233,118,70.00,72,5141,115,69.40
7895,The Executive at Inver Wood Golf Course,Inver Grove Heights,Minnesota,1850 70th St E,55077,-93.0697103,44.8460293,9,Public,Open: 4/01 Closed: 11/01,4,10,30,1857,82,28.30,30,1631,78,27.30,30,1444,80,27.60
7896,Arbor Pointe Golf Club,Inver Grove Heights,Minnesota,8919 Cahill Ave E,55076,-93.04208159999999,44.8247057,9,Public,Open: 4/01 Closed: 10/01,4,9,31,2079,107,39.90,31,1900,104,30.90,31,1608,97,28.00
